Initial Perceptron Parameter's Error Rate: 50.0% -> [-733.2523296631203, 198.10434115215162, 766.609283154683]

    1-th training, ErrorRate: 50.0% -> [-733.7523296631203, 164.10434115215162, 757.909283154683]
 2421-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2422-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2423-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2424-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2425-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2426-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2427-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2428-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2429-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2430-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2431-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2432-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2433-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2434-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2435-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2436-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2437-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2438-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2439-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2440-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2441-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2442-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2443-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2444-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2445-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2446-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2447-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2448-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2449-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2450-th training, ErrorRate: 50.0% -> [-749.2523296631203, -22.74565884784846, 27.85928315468292]
 2451-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2452-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2453-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2454-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2455-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2456-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2457-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2458-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2459-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2460-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2461-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2462-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2463-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2464-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2465-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2466-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2467-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2468-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2469-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2470-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2471-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2472-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2473-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2474-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2475-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2476-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2477-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2478-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2479-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2480-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2481-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2482-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2483-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2484-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2485-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2486-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2487-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2488-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2489-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2490-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2491-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2492-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2493-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2494-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2495-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2496-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2497-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2498-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2499-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2500-th training, ErrorRate: 50.0% -> [-748.7523296631203, 31.00434115215154, 30.70928315468292]
 2501-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2502-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2503-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2504-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2505-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2506-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2507-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2508-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2509-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2510-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2511-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2512-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2513-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2514-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2515-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2516-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2517-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2518-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2519-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2520-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2521-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2522-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2523-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2524-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2525-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2526-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2527-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2528-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2529-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2530-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2531-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2532-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2533-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2534-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2535-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2536-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2537-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2538-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2539-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2540-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2541-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2542-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2543-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2544-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2545-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2546-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2547-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2548-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2549-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2550-th training, ErrorRate: 50.0% -> [-749.2523296631203, -2.9956588478484605, 22.009283154682922]
 2551-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2552-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2553-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2554-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2555-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2556-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2557-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2558-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2559-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2560-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2561-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2562-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2563-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2564-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2565-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2566-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2567-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2568-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2569-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2570-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2571-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2572-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2573-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2574-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2575-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2576-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2577-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2578-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2579-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2580-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2581-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2582-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2583-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2584-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2585-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2586-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2587-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2588-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2589-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2590-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2591-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2592-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2593-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2594-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2595-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2596-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2597-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2598-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2599-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2600-th training, ErrorRate: 50.0% -> [-748.7523296631203, 50.75434115215154, 24.859283154682924]
 2601-th training, ErrorRate: 50.0% -> [-749.2523296631203, 16.75434115215154, 16.159283154682925]
 2602-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2603-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2604-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2605-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2606-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2607-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2608-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2609-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2610-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2611-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2612-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2613-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2614-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2615-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2616-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2617-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2618-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2619-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2620-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2621-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2622-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2623-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2624-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2625-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2626-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2627-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2628-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2629-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2630-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2631-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2632-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2633-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2634-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2635-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2636-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2637-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2638-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2639-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2640-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2641-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2642-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2643-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2644-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2645-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2646-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2647-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2648-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2649-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2650-th training, ErrorRate: 50.0% -> [-749.7523296631203, -15.645658847848459, 10.059283154682925]
 2651-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2652-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2653-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2654-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2655-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2656-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2657-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2658-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2659-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2660-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2661-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2662-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2663-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2664-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2665-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2666-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2667-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2668-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2669-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2670-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2671-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2672-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2673-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2674-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2675-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2676-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2677-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2678-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2679-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2680-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2681-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2682-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2683-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2684-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2685-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2686-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2687-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2688-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2689-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2690-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2691-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2692-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2693-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2694-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2695-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2696-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
